Date,S&P500,AAL,ALGT,ALk,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,GOOG,IBM,MSFT,FB
2015-08-31,1972.180054,38.98,203.259995,74.860001,43.779999,22.66,36.700001,15.95,26.889999,29.5,188.600006,34.450001,53.330002,230.600006,93.980003,53.849998,32.220001,34.16,115.699997,28.190001,512.890015,618.25,147.889999,43.52,89.43
2015-09-01,1913.849976,39.200001,195.789993,74.800003,43.77,22.370001,36.360001,15.36,25.9,28.66,182.119995,33.119999,50.990002,224.050003,92.089996,52.529999,31.360001,33.369999,112.629997,26.93,496.540009,597.789978,142.679993,41.82,87.230003
2015-09-02,1948.859985,41.509998,206.429993,78.830002,45.990002,24.059999,37.720001,15.66,26.190001,29.0,184.509995,33.790001,51.990002,232.179993,93.349998,52.98,31.969999,33.32,114.230003,28.084999,510.549988,614.340027,145.050003,43.360001,89.889999
2015-09-03,1951.130005,40.889999,203.869995,78.07,45.060001,23.43,37.43,15.57,26.25,29.26,185.059998,33.799999,52.43,228.470001,92.639999,52.650002,31.889999,33.400002,113.989998,27.592501,504.720001,606.25,146.779999,43.5,88.150002
2015-09-04,1921.219971,40.599998,203.070007,78.580002,45.400002,23.549999,37.23,15.22,25.719999,28.309999,180.380005,33.189999,51.290001,229.529999,91.309998,51.59,31.370001,33.360001,112.360001,27.317499,499.0,600.700012,143.699997,42.610001,88.260002
2015-09-08,1969.410034,40.799999,210.850006,81.239998,46.59,24.52,38.110001,15.99,26.67,29.49,185.880005,34.27,52.93,233.800003,93.940002,52.689999,32.529999,33.490002,116.089996,28.077499,517.539978,614.659973,147.229996,43.889999,89.529999
2015-09-09,1942.040039,41.0,209.860001,81.769997,46.009998,24.41,38.299999,15.87,26.469999,28.969999,185.679993,33.75,52.189999,227.850006,92.220001,51.93,31.959999,33.139999,115.080002,27.5375,516.890015,612.719971,145.050003,43.07,90.440002
2015-09-10,1952.290039,41.209999,208.490005,81.290001,46.490002,24.719999,38.360001,16.040001,26.549999,29.24,185.910004,33.869999,52.560001,228.789993,92.720001,52.720001,32.619999,33.290001,116.769997,28.1425,522.23999,621.349976,146.199997,43.290001,91.980003
2015-09-11,1961.050049,42.150002,211.990005,81.870003,46.919998,25.1,38.540001,16.030001,26.85,29.219999,185.270004,33.990002,52.619999,225.639999,92.93,52.09,32.970001,33.619999,118.699997,28.5525,529.440002,625.77002,147.369995,43.48,92.050003
2015-09-14,1953.030029,42.290001,211.869995,80.739998,46.889999,25.07,38.869999,15.7,26.27,29.139999,183.940002,33.810001,52.77,222.919998,93.32,52.34,32.709999,33.259998,117.800003,28.827499,521.380005,623.23999,145.649994,43.040001,92.309998
2015-09-15,1978.089966,42.639999,213.759995,79.739998,46.889999,25.01,38.900002,16.01,26.709999,29.629999,187.449997,34.580002,53.470001,228.220001,94.400002,53.549999,33.169998,33.540001,120.029999,29.07,522.369995,635.140015,147.529999,43.98,92.900002
2015-09-16,1995.310059,43.060001,212.880005,79.129997,47.09,25.09,39.139999,16.280001,26.790001,29.459999,188.639999,34.619999,53.720001,233.210007,94.610001,53.869999,33.18,33.799999,121.150002,29.102501,527.390015,635.97998,148.410004,44.299999,93.449997
2015-09-17,1990.199951,43.990002,218.740005,79.690002,47.490002,25.27,39.490002,16.09,26.889999,29.799999,186.449997,34.049999,52.209999,241.009995,94.839996,53.959999,33.48,33.580002,123.260002,28.48,538.869995,642.900024,148.139999,44.25,94.339996
2015-09-18,1958.030029,43.490002,218.089996,78.739998,46.669998,24.65,39.470001,15.64,25.879999,28.450001,180.940002,33.029999,51.040001,242.139999,93.389999,52.130001,32.849998,33.169998,122.470001,28.362499,540.26001,629.25,144.509995,43.48,94.400002
2015-09-21,1966.969971,43.23,218.160004,82.089996,47.25,25.25,39.380001,15.72,25.77,28.51,183.350006,33.34,51.549999,229.0,93.129997,50.98,32.419998,33.080002,123.940002,28.8025,548.390015,635.440002,146.479996,44.110001,95.550003
2015-09-22,1942.73999,41.189999,212.119995,78.650002,46.459999,24.299999,38.240002,15.22,24.940001,27.610001,179.720001,32.439999,50.689999,216.759995,93.239998,50.740002,32.259998,32.200001,122.93,28.35,538.400024,622.690002,144.429993,43.900002,92.959999
2015-09-23,1938.76001,41.240002,215.470001,80.07,46.59,24.139999,38.580002,15.11,24.48,27.34,179.410004,32.32,50.779999,217.210007,92.989998,51.029999,32.619999,31.65,123.279999,28.58,536.070007,622.359985,143.660004,43.869999,93.970001
2015-09-24,1932.23999,40.25,214.800003,78.980003,45.91,23.620001,38.169998,15.18,24.35,27.41,176.910004,31.969999,50.549999,209.5,92.480003,50.59,32.700001,31.77,121.089996,28.75,533.75,625.799988,144.410004,43.91,94.410004
2015-09-25,1931.339966,40.240002,219.339996,80.699997,46.040001,24.389999,38.09,15.39,24.459999,27.41,179.830002,32.189999,51.48,199.470001,91.0,49.599998,31.889999,31.700001,116.370003,28.6775,524.25,611.969971,145.419998,43.939999,92.769997
2015-09-28,1881.77002,39.080002,213.029999,78.110001,44.66,23.559999,37.450001,14.76,23.610001,26.209999,173.020004,31.09,50.369999,166.5,91.370003,48.419998,30.82,31.98,112.699997,28.110001,504.059998,594.890015,142.520004,43.290001,89.209999
2015-09-29,1884.089966,39.18,210.850006,78.379997,44.040001,24.08,37.68,14.58,23.950001,26.540001,171.860001,31.01,50.889999,158.080002,93.040001,48.650002,31.02,32.330002,114.220001,27.264999,496.070007,594.969971,142.470001,43.439999,86.669998
2015-09-30,1920.030029,38.830002,216.25,79.449997,44.869999,24.68,38.040001,14.78,24.030001,26.959999,173.759995,31.5,51.349998,178.380005,93.349998,49.389999,31.41,32.950001,116.010002,27.575001,511.890015,608.419983,144.970001,44.259998,89.900002
2015-10-01,1923.819946,39.200001,217.979996,80.230003,45.41,24.73,38.41,15.01,24.09,26.52,176.020004,31.5,51.439999,179.600006,93.169998,49.369999,31.84,33.220001,116.610001,27.395,520.719971,611.289978,143.589996,44.610001,90.949997
2015-10-02,1951.359985,38.630001,215.589996,79.260002,44.869999,24.280001,38.380001,15.39,24.639999,27.139999,177.009995,31.43,51.259998,182.320007,93.93,50.139999,33.080002,33.32,118.830002,27.594999,532.539978,626.909973,144.580002,45.57,92.07
2015-10-05,1987.050049,40.189999,216.059998,80.910004,46.959999,25.5,39.299999,15.6,25.16,28.200001,180.699997,32.290001,52.41,163.460007,94.760002,51.23,33.48,33.439999,119.650002,27.695,543.679993,641.469971,149.039993,46.630001,94.010002
2015-10-06,1979.920044,38.130001,208.600006,74.529999,45.09,24.25,38.0,15.55,25.379999,28.4,180.320007,32.360001,52.029999,166.0,93.419998,49.799999,32.790001,33.529999,116.050003,27.827499,537.47998,645.440002,148.779999,46.75,92.800003
2015-10-07,1995.829956,39.310001,213.839996,75.970001,45.990002,24.559999,38.709999,15.73,25.32,28.790001,182.229996,32.93,52.189999,169.830002,94.980003,50.950001,33.290001,32.549999,116.43,27.695,541.940002,642.359985,150.089996,46.799999,92.400002
2015-10-08,2013.430054,39.740002,212.660004,75.760002,45.959999,26.09,38.759998,15.81,24.530001,28.389999,181.070007,32.990002,52.540001,171.169998,95.080002,51.02,33.09,33.25,116.080002,27.375,533.159973,639.159973,152.279999,47.450001,92.470001
2015-10-09,2014.890015,42.419998,217.679993,75.919998,47.209999,27.290001,39.939999,15.71,24.77,29.34,179.190002,32.720001,52.139999,175.940002,95.370003,50.950001,33.240002,32.860001,119.269997,28.030001,539.799988,643.609985,152.389999,47.110001,93.239998
2015-10-12,2017.459961,43.84,227.860001,77.989998,48.5,28.129999,41.220001,15.73,25.08,29.139999,180.229996,32.799999,52.18,173.850006,95.989998,50.709999,33.220001,33.0,122.510002,27.9,550.190002,646.669983,151.139999,47.0,94.260002
2015-10-13,2003.689941,43.41,218.929993,73.919998,47.73,28.290001,40.82,15.16,24.780001,28.780001,180.970001,32.610001,51.860001,166.5,95.449997,49.470001,32.98,33.18,123.989998,27.9475,548.900024,652.299988,149.619995,46.889999,94.120003
2015-10-14,1994.23999,43.799999,214.830002,73.449997,48.59,27.809999,40.84,15.11,24.809999,28.9,179.509995,32.540001,51.5,177.289993,94.529999,49.540001,33.040001,33.02,122.07,27.5525,544.830017,651.159973,150.009995,46.68,94.07
2015-10-15,2023.859985,44.459999,216.520004,75.980003,48.93,29.25,41.240002,15.47,25.26,29.290001,184.960007,33.610001,52.689999,168.869995,97.150002,50.720001,34.080002,33.560001,120.169998,27.965,562.440002,661.73999,150.089996,47.009998,95.959999
2015-10-16,2033.109985,43.709999,214.75,75.830002,49.119999,29.610001,40.560001,15.59,25.780001,29.58,185.179993,33.950001,52.880001,177.559998,98.239998,51.48,34.41,34.18,119.980003,27.76,570.76001,662.200012,150.389999,47.509998,97.540001
2015-10-19,2033.660034,44.450001,219.949997,76.870003,50.27,31.0,41.41,15.74,25.76,30.299999,185.740005,32.32,52.560001,163.830002,97.940002,51.400002,34.5,33.950001,120.730003,27.932501,573.150024,666.099976,149.220001,47.619999,98.470001
2015-10-20,2030.77002,44.790001,217.660004,76.489998,50.150002,31.370001,41.380001,15.6,25.959999,30.120001,185.509995,32.25,53.080002,146.740005,97.589996,50.389999,34.0,33.5,120.419998,28.442499,560.880005,650.280029,140.639999,47.77,97.0
2015-10-21,2018.939941,44.310001,215.970001,74.730003,49.439999,32.869999,41.040001,15.22,24.98,29.799999,179.699997,31.48,53.119999,118.610001,97.629997,50.59,33.459999,33.029999,118.110001,28.440001,555.77002,642.609985,140.919998,47.200001,97.110001
2015-10-22,2052.51001,45.990002,201.009995,75.970001,50.810001,33.400002,44.080002,15.5,24.370001,30.309999,183.559998,32.349998,54.060001,109.870003,99.529999,52.009998,33.330002,33.509998,113.809998,28.875,563.909973,651.789978,144.089996,48.029999,99.669998
2015-10-23,2075.149902,45.669998,203.070007,79.089996,51.0,34.84,45.23,15.51,24.85,30.75,185.5,32.619999,54.75,116.160004,100.309998,52.880001,34.049999,33.950001,115.919998,29.77,599.030029,702.0,144.679993,52.869999,102.190002
2015-10-26,2071.179932,46.470001,201.639999,79.160004,51.32,35.59,45.77,15.44,25.110001,30.35,187.009995,32.549999,54.290001,110.040001,99.940002,52.91,34.16,33.57,116.529999,28.82,608.609985,712.780029,143.660004,54.25,103.769997
2015-10-27,2065.889893,46.459999,204.279999,77.949997,50.869999,35.110001,45.470001,15.36,24.889999,30.200001,186.309998,32.23,54.119999,109.540001,100.190002,53.470001,34.990002,33.43,119.370003,28.637501,611.01001,708.48999,137.860001,53.689999,103.699997
2015-10-28,2090.350098,45.860001,199.949997,75.190002,50.139999,34.98,45.41,15.56,25.440001,30.309999,191.320007,33.439999,55.450001,117.0,100.480003,55.099998,35.450001,33.889999,119.779999,29.817499,617.099976,712.950012,140.830002,53.98,104.199997
2015-10-29,2089.409912,45.860001,197.770004,75.769997,50.5,34.759998,45.82,14.47,25.030001,27.889999,189.889999,33.540001,55.09,111.5,101.370003,54.869999,34.77,33.959999,119.709999,30.1325,626.549988,716.919983,140.550003,53.360001,104.879997
2015-10-30,2079.360107,46.220001,197.449997,76.25,50.84,34.700001,46.290001,14.23,25.0,27.950001,187.5,32.970001,54.139999,93.769997,101.029999,54.66,33.82,33.91,117.779999,29.875,625.900024,710.809998,140.080002,52.639999,101.970001
2015-11-02,2104.050049,46.470001,195.350006,77.129997,50.700001,35.310001,46.740002,14.61,25.389999,28.540001,189.679993,33.48,54.849998,100.470001,102.169998,55.110001,35.060001,33.720001,118.690002,30.295,628.349976,721.109985,140.369995,53.240002,103.309998
2015-11-03,2109.790039,46.5,195.559998,77.68,51.0,36.169998,46.959999,14.47,24.59,28.370001,190.690002,33.290001,54.93,97.860001,101.959999,55.110001,34.970001,33.889999,117.660004,30.6425,625.309998,722.159973,141.880005,54.150002,102.580002
2015-11-04,2102.310059,45.630001,195.699997,77.410004,50.66,35.970001,46.639999,14.25,24.379999,27.74,191.649994,33.400002,54.580002,91.980003,101.940002,55.529999,34.139999,33.740002,114.639999,30.5,640.950012,728.109985,141.630005,54.400002,103.940002
2015-11-05,2099.929932,45.599998,198.960007,78.059998,50.540001,37.0,46.669998,13.99,24.24,27.52,192.020004,33.880001,54.860001,78.769997,102.330002,55.049999,34.150002,34.060001,116.230003,30.23,655.650024,731.25,139.889999,54.380001,108.760002
2015-11-06,2099.199951,45.34,202.899994,78.080002,51.200001,38.07,46.849998,14.07,24.540001,27.690001,199.169998,35.41,55.849998,81.769997,101.919998,54.610001,33.93,33.580002,114.809998,30.264999,659.369995,733.76001,138.25,54.919998,107.099998
2015-11-09,2078.580078,44.650002,196.270004,77.309998,50.630001,35.66,46.369999,14.2,24.27,27.25,196.759995,35.110001,55.470001,85.410004,100.839996,54.240002,33.650002,33.299999,114.260002,30.1425,655.48999,724.890015,135.309998,54.16,106.489998
2015-11-10,2081.719971,44.490002,194.75,78.57,50.299999,36.48,46.459999,13.99,23.99,26.76,197.809998,35.240002,55.91,83.68,101.449997,54.43,33.790001,33.09,115.889999,29.192499,659.679993,728.320007,135.470001,53.509998,107.910004
2015-11-11,2075.0,44.389999,190.179993,77.57,49.98,36.130001,46.720001,14.06,23.790001,26.530001,197.389999,35.02,55.799999,78.900002,101.860001,53.720001,33.740002,33.02,114.540001,29.0275,673.25,735.400024,135.020004,53.650002,109.010002
2015-11-12,2045.969971,43.900002,184.949997,76.68,49.98,35.790001,46.689999,13.67,23.389999,26.01,192.770004,34.23,55.169998,73.769997,100.269997,53.029999,33.389999,33.299999,112.82,28.93,665.599976,731.22998,133.039993,53.32,108.019997
2015-11-13,2023.040039,43.450001,185.169998,75.959999,48.990002,35.25,45.889999,13.61,23.1,25.51,190.389999,33.93,54.57,75.410004,99.879997,53.029999,33.27,33.130001,111.410004,28.084999,642.349976,717.0,131.75,52.84,103.949997
2015-11-16,2053.189941,42.830002,185.619995,76.849998,47.93,35.130001,45.740002,13.82,23.139999,25.6,192.160004,34.049999,55.27,73.32,101.220001,53.700001,33.16,33.279999,113.82,28.545,647.809998,728.960022,133.710007,53.77,104.040001
2015-11-17,2050.439941,42.299999,186.570007,77.540001,47.77,35.529999,45.93,13.7,22.969999,25.42,190.570007,33.59,54.959999,70.32,101.5,53.709999,32.869999,33.279999,114.389999,28.422501,643.299988,725.299988,133.820007,52.970001,105.129997
2015-11-18,2083.580078,41.75,190.139999,78.089996,47.75,35.689999,46.310001,13.92,23.129999,26.139999,193.660004,34.25,55.669998,72.599998,102.669998,54.23,33.310001,33.400002,117.25,29.3225,663.539978,740.0,135.820007,53.849998,107.769997
2015-11-19,2081.23999,42.299999,191.589996,79.230003,48.509998,36.779999,46.869999,14.04,23.18,26.450001,193.029999,34.169998,55.970001,84.0,102.489998,54.279999,32.290001,33.43,110.629997,29.695,661.27002,738.409973,136.740005,53.939999,106.260002
2015-11-20,2089.169922,42.200001,197.570007,81.860001,48.759998,37.73,47.32,13.43,22.459999,25.879999,191.470001,33.91,55.82,91.0,102.480003,54.099998,32.18,33.400002,112.970001,29.825001,668.450012,756.599976,138.5,54.189999,107.32
2015-11-23,2086.590088,42.299999,200.080002,80.410004,48.740002,36.77,47.470001,13.27,21.58,25.450001,189.190002,33.639999,55.599998,87.410004,102.769997,54.009998,31.33,33.189999,112.160004,29.4375,678.98999,755.97998,138.460007,54.189999,106.949997
2015-11-24,2089.139893,41.23,189.830002,79.599998,47.240002,36.799999,46.23,13.31,21.530001,25.32,188.669998,33.59,55.279999,87.449997,102.040001,53.48,31.969999,32.900002,113.190002,29.719999,671.150024,748.280029,138.600006,54.25,105.739998
2015-11-25,2088.870117,41.310001,190.440002,79.610001,46.869999,36.599998,45.880001,13.37,22.08,25.379999,189.149994,33.610001,55.220001,87.019997,101.959999,53.720001,32.869999,33.189999,114.410004,29.5075,675.340027,748.150024,138.0,53.689999,105.410004
2015-11-27,2090.110107,41.689999,193.279999,79.760002,47.139999,36.889999,45.82,13.45,22.0,25.370001,190.470001,33.779999,55.389999,87.089996,102.370003,53.959999,32.790001,33.490002,114.339996,29.452499,673.26001,750.26001,138.460007,53.93,105.449997
2015-11-30,2080.409912,41.259998,175.130005,79.730003,46.459999,36.200001,45.880001,13.45,22.049999,25.690001,190.020004,34.299999,55.099998,89.959999,101.239998,53.009998,32.77,33.490002,112.709999,29.575001,664.799988,742.599976,139.419998,54.349998,104.239998
2015-12-01,2102.629883,43.259998,178.160004,81.169998,47.669998,36.73,47.040001,14.09,22.27,26.18,193.070007,35.27,55.709999,98.779999,102.360001,54.57,33.619999,33.630001,116.260002,29.334999,679.059998,767.039978,141.279999,55.220001,107.120003
2015-12-02,2079.51001,43.82,177.070007,81.699997,48.330002,38.380001,47.509998,13.88,22.280001,25.41,190.259995,34.889999,55.080002,96.230003,102.050003,53.82,32.900002,34.029999,117.639999,29.07,676.01001,762.380005,139.699997,55.209999,106.07
2015-12-03,2049.620117,43.27,173.070007,80.550003,48.220001,37.470001,47.290001,13.74,22.58,25.35,185.199997,34.450001,54.200001,93.660004,100.790001,52.59,32.389999,33.889999,115.0,28.799999,666.25,752.539978,138.919998,54.200001,104.379997
2015-12-04,2091.689941,44.970001,177.320007,84.910004,49.779999,38.48,49.41,13.94,22.620001,25.49,189.990005,35.32,55.669998,95.309998,102.949997,53.639999,32.799999,34.450001,117.739998,29.7575,672.640015,766.809998,140.429993,55.91,106.18
2015-12-07,2077.070068,45.779999,176.940002,86.330002,51.779999,39.41,49.580002,13.69,22.120001,25.23,185.490005,34.68,55.419998,92.239998,103.32,53.68,32.66,34.279999,115.910004,29.57,669.830017,763.25,139.550003,55.810001,105.610001
2015-12-08,2063.590088,44.549999,175.399994,85.620003,50.27,38.740002,45.040001,13.3,21.790001,24.42,182.919998,34.060001,54.400002,93.860001,102.419998,53.470001,32.529999,34.18,115.879997,29.557501,677.330017,762.369995,138.050003,55.790001,106.489998
2015-12-09,2047.619995,43.650002,171.429993,83.510002,49.509998,37.650002,44.5,13.33,21.790001,24.440001,180.710007,33.369999,54.119999,94.400002,102.150002,52.82,32.290001,33.880001,115.050003,28.905001,664.789978,751.609985,136.610001,54.98,104.599998
2015-12-10,2052.22998,44.09,177.089996,84.360001,51.279999,38.290001,45.25,13.19,21.15,24.290001,182.110001,33.419998,54.34,97.190002,102.639999,53.689999,32.360001,33.900002,116.209999,29.0425,662.320007,749.460022,136.779999,55.27,105.419998
2015-12-11,2012.369995,42.09,169.979996,82.769997,49.279999,37.630001,43.419998,12.82,20.51,23.18,176.559998,32.080002,53.310001,93.059998,101.68,52.150002,32.060001,33.73,115.980003,28.295,640.150024,738.869995,134.570007,54.060001,102.120003
2015-12-14,2021.939941,41.77,173.639999,82.150002,50.18,38.009998,43.77,12.8,20.48,23.129999,176.399994,31.879999,53.200001,94.139999,102.150002,52.200001,32.18,33.540001,115.849998,28.120001,657.909973,747.77002,135.929993,55.139999,104.660004
2015-12-15,2043.410034,42.599998,178.029999,82.129997,51.150002,37.779999,44.220001,12.91,20.879999,23.370001,182.009995,32.84,54.91,109.589996,104.129997,52.900002,32.259998,33.849998,117.610001,27.622499,658.640015,743.400024,137.789993,55.200001,104.550003
2015-12-16,2073.070068,43.200001,175.100006,82.75,52.119999,38.560001,44.799999,13.16,21.42,23.85,186.210007,33.610001,55.849998,118.470001,105.25,54.02,32.580002,34.529999,118.830002,27.834999,675.77002,758.090027,139.289993,56.130001,106.790001
2015-12-17,2041.890015,42.459999,172.300003,81.129997,51.029999,37.810001,43.509998,12.97,21.190001,23.620001,182.610001,32.380001,55.470001,111.379997,103.639999,52.66,32.330002,33.84,119.220001,27.245001,670.650024,749.429993,136.75,55.700001,106.220001
2015-12-18,2005.550049,41.09,168.289993,79.949997,49.959999,37.02,42.740002,12.87,21.290001,23.33,175.490005,31.290001,53.790001,108.519997,101.949997,51.639999,31.99,33.689999,115.82,26.5075,664.140015,739.309998,134.899994,54.130001,104.040001
2015-12-21,2021.150024,42.400002,174.919998,82.5,51.459999,37.48,43.369999,12.97,21.200001,23.65,177.75,31.68,54.02,108.760002,101.580002,51.869999,32.459999,33.779999,117.410004,26.8325,664.51001,747.77002,135.5,54.830002,104.769997
2015-12-22,2038.969971,42.900002,172.220001,81.720001,51.75,37.439999,43.540001,13.11,21.49,23.799999,180.050003,32.220001,54.34,113.120003,102.709999,52.099998,32.52,34.09,117.440002,26.807501,663.150024,750.0,137.929993,55.349998,105.510002
2015-12-23,2064.290039,43.290001,172.339996,82.160004,51.740002,37.330002,43.439999,13.32,22.07,24.459999,182.949997,32.599998,55.040001,114.940002,103.489998,52.98,32.560001,34.509998,118.690002,27.1525,663.700012,750.309998,138.539993,55.82,104.629997
2015-12-24,2060.98999,43.810001,173.240005,82.120003,52.259998,37.150002,43.900002,13.35,22.1,24.5,182.470001,32.48,54.82,114.110001,103.720001,52.849998,32.619999,34.59,118.339996,27.0075,662.789978,748.400024,138.25,55.669998,105.019997
2015-12-28,2056.5,43.23,173.550003,82.419998,51.950001,37.09,43.82,13.21,22.08,24.459999,181.619995,32.169998,54.68,102.139999,103.220001,52.84,32.419998,34.790001,118.330002,26.705,675.200012,762.51001,137.610001,55.950001,105.93
2015-12-29,2078.360107,43.5,176.429993,82.769997,52.169998,37.400002,44.34,13.25,22.15,24.870001,183.529999,32.549999,55.290001,101.389999,104.029999,53.34,32.830002,35.060001,119.82,27.184999,693.969971,776.599976,139.779999,56.549999,107.260002
2015-12-30,2063.360107,42.799999,172.360001,81.440002,51.169998,36.48,43.349998,13.08,21.9,24.469999,182.009995,32.23,54.889999,102.330002,103.779999,53.25,32.75,35.080002,118.919998,26.83,689.070007,771.0,139.339996,56.310001,106.220001
2015-12-31,2043.939941,42.349998,167.830002,80.510002,50.689999,35.330002,43.060001,12.96,21.690001,24.15,180.229996,31.809999,54.360001,101.650002,102.720001,52.82,32.279999,34.470001,117.639999,26.315001,675.890015,758.880005,137.619995,55.48,104.660004
2016-01-04,2012.660034,40.91,161.050003,78.400002,48.66,32.810001,41.959999,12.85,21.360001,23.49,177.139999,31.48,52.91,98.5,100.480003,52.48,31.950001,34.169998,116.459999,26.3375,636.98999,741.840027,135.949997,54.799999,102.220001
2016-01-05,2016.709961,40.52,160.919998,77.089996,48.57,32.029999,42.459999,12.77,21.200001,23.48,174.089996,31.280001,52.889999,100.860001,100.900002,53.150002,32.18,34.200001,116.68,25.6775,633.789978,742.580017,135.850006,55.049999,102.730003
2016-01-06,1990.26001,41.23,158.039993,78.199997,48.93,32.529999,42.849998,12.42,20.809999,23.139999,169.839996,30.5,51.880001,102.400002,100.389999,52.419998,31.610001,33.669998,115.489998,25.174999,632.650024,743.619995,135.169998,54.049999,102.970001
2016-01-07,1943.089966,40.450001,150.529999,73.989998,47.0,32.279999,41.950001,11.93,20.24,22.719999,164.619995,28.98,50.400002,97.389999,99.220001,51.959999,31.4,33.599998,112.089996,24.112499,607.940002,726.390015,132.860001,52.169998,97.919998
2016-01-08,1922.030029,40.369999,147.660004,70.379997,46.610001,31.940001,42.209999,11.68,19.58,22.1,163.940002,28.379999,49.560001,91.059998,98.160004,51.080002,31.0,32.77,110.160004,24.24,607.049988,714.469971,131.630005,52.330002,97.330002
2016-01-11,1923.670044,41.080002,159.399994,70.669998,46.740002,32.220001,42.040001,11.81,19.77,22.68,165.729996,28.459999,50.09,85.449997,97.57,51.25,31.07,32.759998,109.580002,24.6325,617.73999,716.030029,133.229996,52.299999,97.510002
2016-01-12,1938.680054,42.0,161.240005,71.040001,46.959999,32.029999,42.68,11.84,19.85,22.93,165.710007,28.459999,51.360001,87.910004,98.239998,51.759998,31.0,33.18,112.260002,24.99,617.890015,726.070007,132.899994,52.779999,99.370003
2016-01-13,1890.280029,40.099998,155.589996,67.660004,44.939999,29.76,40.400002,11.45,19.290001,22.17,158.990005,26.889999,49.73,85.540001,97.019997,50.66,30.370001,32.52,109.230003,24.3475,581.809998,700.559998,131.169998,51.639999,95.440002
2016-01-14,1921.839966,40.549999,161.320007,68.75,45.34,31.209999,40.470001,11.57,19.290001,22.01,161.389999,27.15,50.639999,89.769997,98.889999,51.799999,31.110001,32.900002,110.760002,24.879999,593.0,714.719971,132.910004,53.110001,98.370003
2016-01-15,1880.329956,38.759998,158.759995,68.730003,44.5,31.67,39.77,10.96,18.700001,20.959999,155.610001,25.969999,48.82,88.699997,97.0,51.139999,30.809999,31.92,109.269997,24.282499,570.179993,694.450012,130.029999,50.990002,94.970001
2016-01-19,1881.329956,38.860001,156.190002,67.050003,45.959999,30.65,39.599998,10.75,18.49,20.42,156.820007,26.26,48.209999,88.980003,97.5,51.34,30.690001,32.34,112.580002,24.165001,574.47998,701.789978,128.110001,50.560001,95.260002
2016-01-20,1859.329956,39.060001,163.979996,67.160004,45.689999,30.700001,39.299999,10.48,17.83,19.33,153.75,25.24,47.869999,89.349998,95.75,50.549999,30.66,32.009998,114.790001,24.1975,571.77002,698.450012,121.860001,50.790001,94.349998
2016-01-21,1868.98999,39.790001,158.149994,72.610001,46.52,30.889999,39.5,10.62,17.35,18.58,151.649994,24.780001,48.009998,90.269997,95.940002,50.919998,30.58,31.9,113.5,24.075001,575.02002,706.590027,122.910004,50.48,94.160004
2016-01-22,1906.900024,40.16,160.509995,72.860001,46.759998,31.58,39.0,10.99,17.84,19.059999,156.860001,25.610001,49.02,88.599998,96.75,51.349998,30.709999,32.799999,114.330002,25.355,596.380005,725.25,122.5,52.290001,97.940002
2016-01-25,1877.079956,38.880001,158.990005,69.790001,45.939999,31.620001,38.200001,10.39,17.33,17.870001,151.119995,24.98,47.66,92.629997,96.400002,50.919998,30.5,32.669998,113.379997,24.860001,596.530029,711.669983,122.080002,51.790001,97.010002
2016-01-26,1903.630005,39.639999,162.199997,71.330002,46.110001,32.349998,38.369999,10.67,17.559999,18.66,154.449997,25.49,48.259998,98.57,101.18,51.450001,30.67,32.720001,113.959999,24.997499,601.25,713.039978,122.589996,52.169998,97.339996
2016-01-27,1882.949951,39.689999,158.5,70.019997,44.720001,36.040001,37.290001,10.37,17.49,18.42,153.720001,25.370001,48.57,94.43,102.160004,50.369999,30.52,32.849998,112.330002,23.355,583.349976,699.98999,120.959999,51.220001,94.449997
2016-01-28,1893.359985,38.139999,152.770004,68.57,43.200001,34.799999,36.189999,10.37,17.32,17.76,157.059998,25.17,48.919998,86.120003,102.269997,49.200001,30.200001,31.870001,111.379997,23.522499,635.349976,730.960022,122.220001,52.060001,109.110001
2016-01-29,1940.23999,38.990002,160.470001,70.400002,44.290001,35.209999,37.619999,10.78,17.799999,17.889999,161.559998,25.879999,50.23,90.220001,104.440002,50.669998,30.49,32.419998,115.160004,24.334999,587.0,742.950012,124.790001,55.09,112.209999
2016-02-01,1939.380005,39.380001,166.649994,70.290001,45.209999,35.52,38.310001,10.66,17.34,17.84,159.649994,25.709999,49.939999,95.650002,104.370003,50.75,30.17,32.470001,115.889999,24.1075,574.809998,752.0,124.830002,54.709999,115.089996
2016-02-02,1903.030029,37.029999,160.830002,67.959999,43.610001,34.099998,36.470001,9.97,16.51,16.940001,151.699997,24.5,48.830002,91.449997,103.410004,50.41,30.139999,31.709999,113.879997,23.620001,552.099976,764.650024,122.940002,53.0,114.610001
2016-02-03,1912.530029,37.509998,160.149994,67.269997,43.799999,33.799999,36.84,9.81,16.690001,16.65,152.679993,24.32,47.599998,94.190002,104.139999,50.049999,29.67,32.540001,112.75,24.0875,531.070007,726.950012,124.720001,52.16,112.690002
2016-02-04,1915.449951,38.209999,158.429993,68.910004,44.040001,34.09,37.549999,10.24,14.89,16.959999,156.490005,25.01,48.25,96.940002,103.900002,48.59,29.0,32.07,114.199997,24.15,536.26001,708.01001,127.650002,52.0,110.489998
